index,ID1,ID2,Class,Name1,Address1,st_x1,st_y1,Name2,Address2,st_x2,st_y2
739,77542,103323,0,Restaurant Bies Bryghus,"Adelgade 26, 9500 Hobro, Denmark",9.793451,56.638884899999994,Pedersen / K-M,"Adelgade 21, 9500 Hobro, Denmark",9.7935908,56.639104
740,391,81567,0,Salon Sisters I/S,Algade 35 9000 Aalborg,9.919924,57.047517000000006,Lægerne Budolfi Plads,"Budolfi Pl. 1, 9000 Aalborg, Denmark",9.9193946,57.0474832
741,16310,30226,0,Klinik For Fodterapi v/ Britta Arentsen,Grønnegade 10 9300 Sæby,10.515824,57.333825,Click Sæby,Grønnegade 17 9300 Sæby,10.517253,57.334244999999996
742,30890,107357,0,Mette Nørgård,"Vesterå 4, 2. tv. 9000 Aalborg",9.9180192,57.04972829999999,Art Cut Aps,"Bispensgade 31A, 9000 Aalborg, Denmark",9.916853699999999,57.0494485
743,81739,107963,0,Kaffe og theforretningen Kronen,"Algade 17, 9000 Aalborg, Denmark",9.921694,57.047114,Møller Otto Jonas (Tandlæge),"Algade 28, 9000 Aalborg, Denmark",9.9214006,57.047330599999995
744,79064,101059,0,Landbruget Skovbovej v/Torben Vester Nielsen,"Himmerlandsgade 53, 9600 Aars, Denmark",9.5194657,56.8032864,Expert Arnes Foto & TV,"Himmerlandsgade 57, 9600 Aars, Denmark",9.5190087,56.8032672
745,10,54812,0,Bagsværdlund Syd Ii ApS,Strandvejen 3 9000 Aalborg,9.921462,57.050788,Jacobs Fiskerestaurant,Ved Stranden 4,9.921439999999999,57.05049
746,81178,107485,0,Conz Media ApS,"Kattesundet 45, 9000 Aalborg, Denmark",9.917501099999999,57.051398600000006,Jobguiderne,"Kattesundet 45, 9000 Aalborg, Denmark",9.917501099999999,57.051398600000006
747,210,80689,0,Euro Tourist ved Aalborg Rejsebureau ApS,Vesterbro 89 9000 Aalborg,9.916107,57.049285,The dentists Vesterbrogade 74,"Vesterbro 74, 9000 Aalborg, Denmark",9.9168029,57.05002420000001
748,11577,109738,0,Nykredit,Storegade 8 7700 Thisted,8.692552000000001,56.954618,Lene Yde Fod-og Hudplejeklinik,"I P Jacobsens Pl. 5, 7700 Thisted, Denmark",8.691131,56.95487610000001
749,20035,31781,0,Advokat Dorthe Giessing,Vingårdsgade 22 9000 Aalborg,9.917301,57.047588,Papirhuset v/ Kirsten Bøgh Jensen,Gravensgade 16 9000 Aalborg,9.91731,57.048424
750,8850,80767,0,Fysio Fitness ApS,Holbergsgade 13 9000 Aalborg,9.914969000000001,57.049879000000004,Sara's Pizza & Grill,"Reberbansgade 5, 9000 Aalborg, Denmark",9.914303,57.049253
751,15361,30936,0,Aurem ApS,"Nørregade 31, st. 9000 Aalborg",9.928944,57.046496,Fandango,"Nørregade 20, st. 9000 Aalborg",9.927313,57.046490000000006
752,31606,42849,0,GS Nord Grøn Service ApS,Nibevej 48 9200 Aalborg SV,9.875769,57.006319,Bone's,Nibevej 17 9200 Aalborg SV,9.876992,57.005975
753,11249,54506,0,Skoringen,Danmarksgade 65 9900 Frederikshavn,10.536055000000001,57.439593,Det Gule Pakhus,Tordenskjoldsgade 14,10.5368099,57.439361600000005
754,540,25860,0,Grundejerforeningen Follingsparken 5-19,Follingsvej 11 9200 Aalborg SV,9.886805,57.022186,Danske Fysioterapeuter Region Nordjylland,Sofiendalsvej 3 9200 Aalborg SV,9.887756,57.022468
755,1030,93456,0,Christian Hagerup Jacobsen,Månebakken 3 9210 Aalborg SØ,9.929975,56.990752,Fogh Og Richardtsen Lars Ninna (Rdirektør Og Pædagog),"Vissebakkegård 11, 9210 Aalborg, Denmark",9.928925,56.990497999999995
756,98482,108135,0,Kebab House V/nasser Hassan Haoui,"Bredegade 12, 9000 Aalborg, Denmark",9.9247978,57.046561100000005,Nordjyske Bank,"Bredegade 3, 9000 Aalborg, Denmark",9.924351,57.046804
757,103583,107398,0,Vesterå 23,"Vesterå 23, 9000 Aalborg, Denmark",9.918652499999999,57.0513048,Camago Film,"Kattesundet 18, 9000 Aalborg, Denmark",9.9175229,57.05084599999999
758,54193,95748,0,Brdr. Price,C.W. Obels Plads 16,9.91952652135947,57.0487899562714,Basilia ApS,"Algade 44, 9000 Aalborg, Denmark",9.9186617,57.048242599999995
759,83066,109738,0,"Sparekassen Thy, Thisted","Store Torv 1A, 7700 Thisted, Denmark",8.6905181,56.9549715,Lene Yde Fod-og Hudplejeklinik,"I P Jacobsens Pl. 5, 7700 Thisted, Denmark",8.691131,56.95487610000001
760,18850,108174,0,Zurf Bar Australian,Jomfru Ane Gade 16 9000 Aalborg,9.919181,57.050397,Dorte Ravlo,"Vesterå 13, 9000 Aalborg, Denmark",9.918207199999998,57.05059910000001
761,30670,41445,0,Normanns,Nørregade 23 9850 Hirtshals,9.958741,57.588832999999994,Circle K,Vestergade 1 9850 Hirtshals,9.958198,57.588058999999994
762,16156,38479,0,EB Games,Danmarksgade 86 B 9900 Frederikshavn,10.534855,57.438162,Delicious Factory,Rimmensgade 5 9900 Frederikshavn,10.533717999999999,57.438142000000006
763,84395,90416,0,Nibe Acoustics ApS,"Høje Nibe 27, 9240 Nibe, Denmark",9.654113,56.988714,Meling Consult,"Høje Nibe 31, 9240 Nibe, Denmark",9.6547661,56.988406000000005
764,24251,106714,0,Løkken Borger- & Haandværkerforening,Sverigesvej 5 9480 Løkken,9.709734,57.369926,galleri friis løkken,"Søndergade 12, 9480 Løkken, Denmark",9.710125199999998,57.370346999999995
765,17126,39517,0,Global Wind Power Holding A/S,Jernbanegade 11 7700 Thisted,8.690678,56.953883,Venner Af Museet For Thy Og Vester Hanherred,Jernbanegade 4 7700 Thisted,8.690401,56.954193000000004
766,9256,81124,0,Sydbank,Vingårdsgade 21 9000 Aalborg,9.916432,57.047478000000005,Caspars,"Algade 55, 9000 Aalborg, Denmark",9.9170471,57.0481536
767,82622,87083,0,Kais Ure-optik Guld Og Sølv,"Bytorvet 6, 7730 Hanstholm, Denmark",8.606428,57.11303100000001,Ejerlejlighedsforeningen Kromarken 51-89,"Bytorvet 22B, 7730 Hanstholm, Denmark",8.606726,57.113014
768,104193,108805,0,Dyrebutikken,"Jørgen Fibigersgade 10, 9850 Hirtshals, Denmark",9.9579061,57.5906179,Nordjyske Bank,"Jørgen Fibigersgade 16, 9850 Hirtshals, Denmark",9.9591478,57.5905321
769,2160,110026,1,Orla Bundgaard,Hans Gramsvej 13 9300 Sæby,10.522135,57.334230000000005,Tømrermester Orla Blikfeldt Bundgaard,"Hans Gramsvej 13, 9300 Sæby, Denmark",10.522085,57.334241000000006
770,11720,22322,0,Bang & Olufsen,Storegade 23 7700 Thisted,8.693906,56.954924,Prodamp Thisted,Storegade 21 A 7700 Thisted,8.693430000000001,56.954851
771,79700,83719,0,Tøjeksperten Løgstør,"Østerbrogade 15, 9670 Løgstør, Denmark",9.252339300000001,56.9676126,Jutlander Bank A/S,"Østerbrogade 26, 9670 Løgstør, Denmark",9.2528149,56.9684458
772,80202,95047,0,Telenor Butikken,"Hobrovej 450, 9200 Aalborg SV, Denmark",9.876971800000002,57.005013399999996,Arbejdsmarkedets Tillægspension - Aalborg Storcenter,"Hobrovej 450, 9200 Aalborg, Denmark",9.876077699999998,57.00468660000001
773,54456,81731,0,Søgaard's Bryghus,C.W. Obels Plads 1 A,9.9201498,57.048919700000006,Alarm Nibe,"Østerågade 15, 9000 Aalborg, Denmark",9.921396000000001,57.048787
774,77681,107775,0,Q-Park Kennedy Arkaden,"John F. Kennedys Pl., 9000 Aalborg, Denmark",9.9184243,57.0416748,Aalborg Kommune,"John F. Kennedys Pl. 1B, 9000 Aalborg, Denmark",9.9192354,57.0420075
775,23102,79181,0,Tandlæge Jon Glavind Holding ApS,Adelgade 28 9500 Hobro,9.793533,56.638629,Andelskassen i Hobro,"Storetorv, Adelgade 30B, 9500 Hobro, Denmark",9.7927885,56.638276399999995
776,57419,71181,0,Vadum Idrætsforening,"Nervøsvej 9, 9430 Vadum, Denmark",9.861155499999999,57.1216962,Beauty Studio,"Ellehammersvej 73, 9430 Vadum, Denmark",9.8620959,57.1209639
777,12938,40419,0,Bradstedlund Rengøring,Jernbanegade 8 B 9530 Støvring,9.838792999999999,56.891755,Støvring Postbutik,Jernbanegade 15 9530 Støvring,9.839982000000001,56.892118999999994
778,61096,61097,0,Maggi's Negledesign v/Margaretha Preusler,"Ahornvej 5, 7700 Thisted, Denmark",8.71676,56.959146,Anne Katrine Grønkjær,"Ahornvej 10, 7700 Thisted, Denmark",8.716075,56.958372
779,25653,39319,0,A/S J. Petersens Beslagfabrik Nibe,Jacob Petersens Vej 9 9240 Nibe,9.647416999999999,56.98848,Ukendt bruger,Jacob Petersens Vej 11 9240 Nibe,9.648745300000002,56.9882309
780,96733,107855,0,Frirummet,"20, C. W. Obels Pl. 20, 9000 Aalborg, Denmark",9.919364,57.048632,H&M,"Bispensgade 19 - 21, 9000 Aalborg, Denmark",9.9184231,57.04924989999999
781,81083,105935,0,Lønstrup Fiskeriforening,"Strandvejen 123, 9800 Hjørring, Denmark",9.796801,57.475232,Fish man's house (A031),"Søndre Strandvej 127, 9800 Hjørring, Denmark",9.796629,57.4754969
782,14475,15420,0,Imerco,Boulevarden 2 9000 Aalborg,9.92044,57.047427,Aalborg Budolfi Provsti,Gammeltorv 4 9000 Aalborg,9.920377,57.048272999999995
783,103402,107357,0,Vejgaard Malerservice & Marketing v/Anders Ægidiussen,"Bispensgade 34, 9000 Aalborg, Denmark",9.9167285,57.049621200000004,Art Cut Aps,"Bispensgade 31A, 9000 Aalborg, Denmark",9.916853699999999,57.0494485
784,3563,21766,0,Gærum Ældreklub,Skræddervej 24 9900 Frederikshavn,10.436406,57.402299,Glinvad ApS,Østergade 6 9900 Frederikshavn,10.435491,57.40219200000001
785,56198,96936,0,Kebab House,Bredegade 12,9.92484,57.04653929999999,"Skoringen, Aalborg","Bredegade 1, 9000 Aalborg, Denmark",9.9240073,57.046820499999995
786,60808,86520,0,Parfumeri Yde v/Bente Krigslund Yde Christensen,"Storegade 6, 7700 Thisted, Denmark",8.6916281,56.954370700000005,Fredag v/Pia S Jensen,"Store Torv 1, 7700 Thisted, Denmark",8.6905181,56.9549715
787,77696,81058,0,Friluftsland,"Bispensgade 34, 9000 Aalborg, Denmark",9.916677499999999,57.049595200000006,James Bar Aps,"Bispensgade 32, 9000 Aalborg, Denmark",9.916947,57.049548
788,19180,74430,0,Maresco A/S,Sydvestkajen 7 9850 Hirtshals,9.955664,57.591659,M/S Albatros 1,"Sydvestkajen, 9850 Hirtshals, Denmark",9.955179699999999,57.5917171
789,16951,83201,0,Beesmart,Lykkesvej 4 7700 Thisted,8.65961,56.947704,Din It Partner,"Lykkesvej 2, 7700 Thisted, Denmark",8.659719,56.947623
790,10080,107778,0,Arkadens Køkken,John F. Kennedys Plads 1 F 9000 Aalborg,9.918880999999999,57.042329,Job- og Aktivhuset,"John F. Kennedys Pl. 1B, 9000 Aalborg, Denmark",9.9196665,57.041978500000006
791,31182,81574,0,Louis Nielsen,Østerågade 5 9000 Aalborg,9.920738,57.047895,Bellevue Entertainment ApS,"Boulevarden 6, 9000 Aalborg, Denmark",9.920091000000001,57.04720179999999
792,24253,85573,0,Andelsboligforeningen Runebo,Rolighedsvej 7 7760 Hurup Thy,8.422228,56.751008,Thy National Park - Office,"Kirkevej 9, 7760 Hurup Thy, Denmark",8.4225652,56.7507297
793,36274,74285,0,Værktøjs Service Aalborg ApS,Sagavej 8 9260 Gistrup,10.001833999999999,56.99880600000001,Jysk AutoCenter,"Sagavej 50, 9260 Gistrup, Denmark",10.0005352,56.99923520000001
794,9399,15758,0,Tweenstar.dk,"Porthusgade 22, 2. sal 9000 Aalborg",9.912856,57.054191,Aalborg Universitet,Vestre Havnepromenade 9 9000 Aalborg,9.913223,57.054688
795,32838,78902,0,Zizzi Frederikshavn,Danmarksgade 75 A 9900 Frederikshavn,10.535511,57.438719999999996,Esportnord,"Rimmensgade 4A, 9900 Frederikshavn, Denmark",10.5344196,57.4382785
796,56220,96145,0,Brdr. Price,C.W. Obels Plads 16,9.91952652135947,57.0487899562714,Psykolog Jytte Berg,"Algade 44 1. sal, 9000, 9000 Aalborg, Denmark",9.918445,57.048126
797,75805,80714,0,Salon Asim Herrefrisør,"Adelgade 24, 9500 Hobro, Denmark",9.793377,56.63904109999999,DLS Bolig a/S,"Adelgade 27, 9500 Hobro, Denmark",9.7937405,56.6387865
798,14424,106198,0,Lokalhistorisk Forening for Lønstrup og Omegn: Rubjerg-Mårup-Skallerup-Vennebjerg sogne,M Kabels Vej 62 9800 Hjørring,9.798465,57.472998,Boutique Maja & Zoneterapi v/Anne Marie Bach Larsen,"Strandvejen 89, 9800 Hjørring, Denmark",9.7969765,57.47280500000001
799,79528,99191,0,Bogby 9520,"Jyllandsgade 11, 9520 Skørping, Denmark",9.8892468,56.835147,Salon 2B,"Jyllandsgade 7, 9520 Skørping, Denmark",9.8888771,56.8347397
800,80957,101571,0,Nordjysk Låseteknik A/S,"Vesterbro 125, 9000 Aalborg, Denmark",9.916936999999999,57.052477,Nørresundby Boligselskab,"Vesterbro 102, 9000 Aalborg, Denmark",9.917622999999999,57.05222
801,36351,95388,0,Hotel Aalborg,Østerbro 27 9000 Aalborg,9.93498,57.046448,Den Rytmiske i Nordkraft,"Teglgårds Plads, 9000 Aalborg, Denmark",9.933518699999999,57.046434899999994
802,78874,104751,0,4h,"Ulstedvej 11, 7770 Vestervig, Denmark",8.346944,56.752947,Jensen Karsten B (Landmand),"Ulstedvej 11, 7770 Vestervig, Denmark",8.346944,56.752947
803,59273,95432,0,Ghandforoush Mohammad,"Færøgade 53, 9000 Aalborg, Denmark",9.9382529,57.0418625,Tandtekniker Britta Thygesen,"Færøgade 47, 9000 Aalborg, Denmark",9.937138099999999,57.041859499999994
804,14888,108175,0,Ungbo Danmark A/S,"Vesterå 23, st. 9000 Aalborg",9.918626,57.05129300000001,Revisionsfirmaet Preben Dalsgaard,"Vesterå 20, 9000 Aalborg, Denmark",9.918517800000002,57.050534400000004
805,9297,108135,0,Lange,Hjelmerstald 15 9000 Aalborg,9.922953,57.04634,Nordjyske Bank,"Bredegade 3, 9000 Aalborg, Denmark",9.924351,57.046804
806,1379,103600,0,Udlejer Thor Bæch Pedersen,"Maren Turis Gade 7, 3. tv. 9000 Aalborg",9.921147999999999,57.049928,Burger GO,"Ved Stranden 11B, 9000 Aalborg, Denmark",9.920230499999999,57.05046170000001
807,24994,36850,0,Aalborg Teater,Jernbanegade 11 9000 Aalborg,9.916478999999999,57.046992,Ristorante San Giovanni,"Vesterbro 46, st. 9000 Aalborg",9.915606,57.047699
808,81522,107756,0,Sprogskolen Kristensen v/Birgit Keth Kristensen,"Boulevarden 22, 9000 Aalborg, Denmark",9.9182826,57.0457794,Foreningen Odd Fellow Hvile,"Boulevarden 20, 9000 Aalborg, Denmark",9.9183257,57.045947
809,6515,107906,0,X - Cite ApS,Østre Alle 6 9530 Støvring,9.838610000000001,56.880151,Agrob Buchtal Servicecenter,"Østre Alle 6, 9530 Støvring, Denmark",9.8385195,56.88037489999999
810,78762,83046,0,SuperBrugsen,"Vestergade 15, 7700 Thisted, Denmark",8.6875338,56.954584700000005,Tingstrupvej Garage,"Tingstrupvej, 7700 Thisted, Denmark",8.6871596,56.95516020000001
811,26735,56598,0,3 Butikken Aalborg,Østerågade 2 9000 Aalborg,9.920929,57.047633,Henriette Søvind,"Østerågade 6, 9000 Aalborg, Denmark",9.920472,57.04772020000001
812,35186,84078,0,Marguerite,Danmarksgade 30 D 9900 Frederikshavn,10.537571,57.442549,Red Barnet genbrugsbutik,"Danmarksgade 30C, 9900 Frederikshavn, Denmark",10.537581,57.442627
813,98179,100152,0,Aktieselskabet Advokaterne Amtmandstoften,"Havnegade 18, 9850 Hirtshals, Denmark",9.962792,57.591988,AktivPersonale A/S,"Havnegade 18, 9850 Hirtshals, Denmark",9.962792,57.591988
814,11472,103768,0,Synoptik A/S,Store Torv 7 7700 Thisted,8.691011999999999,56.954944,Thisted INTERSPORT,"Vestergade 8, 7700 Thisted, Denmark",8.689521899999999,56.955112199999995
815,20794,75881,0,Kiropraktisk klinik i Stengade,Stengade 6 9000 Aalborg,9.914237,57.047734999999996,Speciallægeselskabet Øjenlæge Jens Bach Andersen ApS,"Vesterbro 63, 9000 Aalborg, Denmark",9.9146891,57.0474293
816,63922,89149,0,P.T.P. Holding a/S,"Elmegaardsvej 3, 9620 Aalestrup, Denmark",9.492106,56.698344999999996,3 S Biler v/Steen Svendsen,"Elmegaardsvej 1, 9620 Aalestrup, Denmark",9.491241,56.698349
817,10025,81225,0,Vesterkær Menighedsråd,Boulevarden 22 9000 Aalborg,9.9183144,57.04576899999999,Spiret Aalborg,"Boulevarden 24, 9000 Aalborg, Denmark",9.918100500000001,57.0455264
818,15529,31681,0,"Carlsen Byg, Aalborg ApS",Granlunden 2 9310 Vodskov,10.029644000000001,57.105192,Hæveautomat,Vodskovvej 43 9310 Vodskov,10.029747,57.104788
819,39176,60777,0,Fitness World,Store Torv 2 D 7700 Thisted,8.691146,56.954612,Wind 43 ApS,"Jernbanegade 11, 7700 Thisted, Denmark",8.690629199999998,56.953908999999996
820,78244,78435,0,"Morsø Antenne & Parabolservice (Forhandler Canal Digital, Boxer & Viasat) Panasonic Center","Havnen 1, 7900 Nykøbing Mors, Denmark",8.8625008,56.795150799999995,Sortbillet Stoppested Nykøbing Mors,"Jernbanevej 1, 7900 Nykøbing Mors, Denmark",8.863101400000001,56.7944297
821,74855,80512,0,Pandekagehuset,"Bådehavnsvej 13, 9000 Aalborg, Denmark",9.9018463,57.056775300000005,Nms-Nautisk Udstyr Aalborg ApS,"Bådehavnsvej 15, 9000 Aalborg, Denmark",9.901266,57.056822
822,31936,57020,0,Bilsyn Plus Svendstrup,Jellingvej 1 A 9230 Svenstrup J,9.853975,56.966115,Fle-Invest I/S v/Leo Falk Mørch & Erik F Mørch,"Jellingvej 1B, 9230 Svenstrup J, Denmark",9.855217,56.965725
823,22312,79319,0,Hurup Cykel- & Knallertcenter,Bredgade 74 7760 Hurup Thy,8.424333,56.748378,Den Sociale Cafe/fristedet,"Bredgade 81, 7760 Hurup Thy, Denmark",8.4232703,56.7484733
824,97937,98225,0,Helen's Systue,"Niels Ebbesens Gade 4A, 9000 Aalborg, Denmark",9.9236225,57.0454522,Artbreak Hotel,"Danmarksgade 62, 9000 Aalborg, Denmark",9.9221995,57.0450035
825,75788,80721,0,Victor,"Adelgade 42A, 9500 Hobro, Denmark",9.794194500000001,56.637775,FOA Mariagerfjord,"Havnegade 5, 9500 Hobro, Denmark",9.7951163,56.6384835
826,54914,110457,0,Australian Barbecue,Østerbro 35 A,9.93727,57.046119999999995,frokosten.nu,"Østerbro 35, 9000 Aalborg, Denmark",9.9372386,57.0461417
827,24988,54730,0,Medex Institut'et,"Bispensgade 31, 1. sal 9000 Aalborg",9.916737,57.049424,1000Fryd,Kattesundet 10,9.9174204,57.050170900000005
828,879,21131,0,BS Proces,Magsvej 12 9000 Aalborg,9.9175,57.03143299999999,Taxavognmand Lars Jensen,Enggårdsgade 14 9000 Aalborg,9.915918,57.0315
829,37714,54429,0,DinOptik ApS,"Vesterbro 70, st. tv. 9000 Aalborg",9.916652000000001,57.049687,Bogø Is,Bispensgade 29,9.916979800000002,57.049419400000005
830,30937,77306,0,Message,Hobrovej 452 9200 Aalborg SV,9.875937,57.00479300000001,Hunkemöller Aalborg Hobrovej,"Hobrovej 452, 9200 Aalborg SV, Denmark",9.8751144,57.0047438
831,81585,81831,0,Jutlander bank,"Boulevarden 8, 9000 Aalborg, Denmark",9.9198911,57.047048700000005,Carinaf v/Carina Falberg,"Brandstrupsgade 1, 9000 Aalborg, Denmark",9.9200805,57.04654910000001
832,81585,103514,0,Jutlander bank,"Boulevarden 8, 9000 Aalborg, Denmark",9.9198911,57.047048700000005,E/F Jomfru Ane Gade 16/Ved Stranden 13,"Boulevarden 11, 9000 Aalborg, Denmark",9.919507199999998,57.046439899999996
833,31679,106749,0,Nørresundby HK,"Kastetvej 42 B, 3. tv. 9000 Aalborg",9.904214,57.053665,Sticchis,"Kastetvej 32, 9000 Aalborg, Denmark",9.905517999999999,57.053403
834,106682,108117,0,Pulterkammeret / Antik v/Kim Jensen,"Havnestræde 12B, 7700 Thisted, Denmark",8.692967800000002,56.954859400000004,Fort Indian,"Storegade 16, 7700 Thisted, Denmark",8.6934886,56.954756999999994
835,63620,94274,0,Center Radio/TV,"Th. Eriksens Vej 20, 9640 Farsø, Denmark",9.3424145,56.7720064,Diamanten,"Th. Eriksens Vej 20, 9640 Farsø, Denmark",9.341954800000002,56.772028000000006
836,54669,104542,0,Green's Pub & Caf,Havnevej 3A,10.589139900000001,57.7218399,"eXtrem, Skagen","Sankt Laurentii Vej 46B, 9990 Skagen, Denmark",10.5885189,57.7221578
837,3485,27521,0,Tømrer- & snedkermester Martin Holm Hansen,Vrængmosevej 12 9750 Østervrå,10.235325999999999,57.340886,Østervrå Udegruppe - Hjemmeplejegruppe,Vrængmosevej 2 A 9750 Østervrå,10.235908,57.341665
838,34511,81825,0,Anita Mode,Hobrovej 79 9530 Støvring,9.837385000000001,56.890141,Støvring Apotek,"Hobrovej 84, 9530 Støvring, Denmark",9.8369166,56.8900904
839,106623,106968,0,Restaurationsselskabet af 10. Februar 2015 Aps,"Adelgade 32, 9500 Hobro, Denmark",9.7931672,56.6382738,Torvebaren,"Østergade 4, 9500 Hobro, Denmark",9.7943145,56.6384921
840,19716,42326,0,BR-Legetøj A/S,Algade 35 9700 Brønderslev,9.947003,57.267922,Psykolog Karen Andersen,"Algade 25, 1. sal 9700 Brønderslev",9.946434,57.268378000000006
841,24341,98146,0,Café Fisk,Tannisbugtvej 63 9881 Bindslev,10.187334,57.587157999999995,Tversted Kirke Og Menighedsråd,"Tannisbugtvej 55, 9881 Bindslev, Denmark",10.187511500000001,57.5863495
842,38848,76258,0,Frederikshavn Isstadion,Søndergade 262 9900 Frederikshavn,10.522619,57.417539,UGGERHØJ NORD APS,"Søndergade 250, 9900 Frederikshavn, Denmark",10.522328,57.418263399999994
843,35542,77540,0,Frisørsalon v/ Ram Bytygi,Adelgade 13 A 9500 Hobro,9.793902000000001,56.639666000000005,MinTandtekniker Hobro ApS,"Brotorv 12, 9500 Hobro, Denmark",9.794228,56.639511
844,15921,109604,0,Netto,Danmarksgade 41 9000 Aalborg,9.923955,57.04525,Køreklar Tom Traumer,"Danmarksgade 33, 9000 Aalborg, Denmark",9.9232911,57.045272
845,100926,111144,0,The law firm Himmerland ApS - Bindslev & Kjeldsen,"Kirkegade 1, 9600 Aars, Denmark",9.5145228,56.803385,Aars Varehus V/helle Simonsen Og Anette Lysdahl,"Himmerlandsgade 86, 9600 Aars, Denmark",9.515686599999999,56.80332190000001
846,22742,54524,0,SPORT MASTER Thisted,"Storegade 6, 1. sal 7700 Thisted",8.691771000000001,56.954632,Gaardmad,Torvegade 8,8.69153,56.95522
847,108230,108232,0,Fisker Poul,"Dalgården 3, 9530 Støvring, Denmark",9.8342957,56.9006037,Lars Bartholomæussen,"Dalgården 1, 9530 Støvring, Denmark",9.8343817,56.9008158
848,22321,109955,0,Føtex,Storegade 2 7700 Thisted,8.691311,56.954612,Thisted Handels & Industriforening,"Lille Torv 1A, 7700 Thisted, Denmark",8.6912551,56.95533100000001
849,17018,104636,0,Realkredit Danmark,Jernbanegade 7 A 7700 Thisted,8.690757000000001,56.95399999999999,Mæglerfirmaet home v/Morten Dahl,"Asylgade 17, 7700 Thisted, Denmark",8.690297900000001,56.953366700000004
850,15395,54654,0,La Locanda,C.W. Obels Plads 3 9000 Aalborg,9.920035,57.048722,Tiffany af 2004,Bispensgade 6,9.920599900000001,57.04944989999999
851,62462,87870,0,Lions Club Morsø,"Gørtlervej 3, 7900 Nykøbing Mors, Denmark",8.840233099999999,56.7754275,Forenede Finans A/S,"Vægtervej 3, 7900 Nykøbing Mors, Denmark",8.840938099999999,56.7751235
852,8880,77826,0,Sason Restaurant I/S,Jernbanegade 15 A 9800 Hjørring,9.986521,57.457804,Carl Persson og Mads Laursen (Tandtekniker),"Brinck Seidelins G 12 C, 9800 Hjørring, Denmark",9.987689999999999,57.458161
853,15776,81593,0,Tandlæge Michael Decker,Boulevarden 5 9000 Aalborg,9.920219,57.046918999999995,International Life Cycle Academy,"Skibbrogade 5, c/o Danish Centre for Environmental Asse, 9000 Aalborg, Denmark",9.920093,57.04722099999999
854,99195,99678,0,A2B Sprogcenter Hjørring,"Strømgade 6, 9800 Hjørring, Denmark",9.9863501,57.460741000000006,Cph Design ApS,"Strømgade 7, 9800 Hjørring, Denmark",9.985855,57.4608409
855,24118,83997,0,Jyskkontorkoncept,Midtpunkt 40 9900 Frederikshavn,10.53396,57.437472,Klinik For Fysioterapi v/Elsebeth Strøm Christensen,"Søndergade 17, 9900 Frederikshavn, Denmark",10.533630800000001,57.43691329999999
856,81052,103489,0,Kebabistan Barbeque,"Bispensgade 32, 9000 Aalborg, Denmark",9.916947,57.049548,Bodyman.dk,"Bispensgade 27, 9000 Aalborg, Denmark",9.917456,57.049406499999996
857,7519,55091,0,Maria.S ApS,Jyllandsgade 13 9000 Aalborg,9.92145,57.042601,Kontiki Bar,Ågade 21,9.92136,57.04344939999999
858,81596,108824,0,Hairstyle,"Boulevarden 6, 9000 Aalborg, Denmark",9.920091000000001,57.04720179999999,AK83 Architects A / S,"Østerågade 5, 9000 Aalborg, Denmark",9.9207118,57.0479074
859,9565,72429,0,Forenede Service A/S,Sønderbro 10 9000 Aalborg,9.930892,57.041027,Volleyball-Klubben af 1974 - Vk74,"Sønderbro 21, 9000 Aalborg, Denmark",9.931777499999999,57.04103320000001
860,37947,95498,0,Støtteforeningen Grønærteby,Højvangsvej 41 9400 Nørresundby,9.923574,57.066109999999995,Solsidens Fritidsskole,"Mellemvangen 11, 9400 Nørresundby, Denmark",9.9224862,57.066044299999994
861,9955,26360,0,Lilja's Hudpleje,"Østerbrogade 144, st. th. 9400 Nørresundby",9.925564999999999,57.058116000000005,Østjysk Mineralvand,"Kancelligården 29, 2. sal 9400 Nørresundby",9.924571,57.058544
862,10374,82119,0,Chicken & Burger's,Jomfru Ane Gade 25 9000 Aalborg,9.919047,57.050594,Punar,"Ved Stranden 13, 9000 Aalborg, Denmark",9.919365800000001,57.0506306
863,15536,107854,0,Aalborg Domkirke Ved Budolfi Menighedsråd,Adelgade 10 9000 Aalborg,9.919203,57.048565,Comentor A / S - Part of your result,"C. W. Obels Pl. 16, 9000 Aalborg, Denmark",9.919419099999999,57.048846999999995
864,26289,103155,0,Morten Andersen,"Stormgade 3, 4. th. 9000 Aalborg",9.942464999999999,57.046026,Your Sound v/Andreas Lawaetz,"Østerbro 59, 9000 Aalborg, Denmark",9.9416349,57.045825
865,108332,109651,0,Ungdommens Røde Kors Aalborg,"Niels Ebbesens Gade 15, 9000 Aalborg, Denmark",9.924039500000001,57.0455943,Slr,"Søndergade 12, 9000 Aalborg, Denmark",9.9248662,57.046298300000004
866,27607,82925,0,Rosenborg Sko,Danmarksgade 68 9900 Frederikshavn,10.5356246,57.4394375,Lundberg FRH,"Danmarksgade 62, 9900 Frederikshavn, Denmark",10.535902,57.439917
867,171,26129,0,Neuropsykologisk Klinik Morten Kaufmann,"Gravensgade 15, 2. sal 9000 Aalborg",9.917524,57.048442,Vangsgaard Konfektion ApS,Gravensgade 11 - 15 9000 Aalborg,9.917539,57.048604000000005
868,36828,108046,0,Irma Pil Hansen,"C.W. Obels Plads 3 A, 1. tv. 9000 Aalborg",9.920031,57.048646,Kiki II Aps,"Østerågade 17, 9000 Aalborg, Denmark",9.921366800000001,57.0490017
